sale_id,date,product_id,customer_id,warehouse,quantity,revenue
SO002644,2025-03-27,P026,C039,Chennai DC,112,235953.76
SO002645,2025-03-24,P026,C018,Pune DC,119,250700.87
SO002646,2025-03-24,P026,C016,Pune DC,128,269661.44
SO002647,2025-04-03,P026,C007,Bengaluru DC,178,374997.94
SO002648,2025-04-01,P026,C040,Chennai DC,197,415025.81
SO002649,2025-04-08,P026,C040,Chennai DC,167,351823.91
SO002650,2025-04-12,P026,C026,Chennai DC,176,370784.48
SO002651,2025-04-15,P026,C023,Bengaluru DC,109,229633.57
SO002652,2025-04-19,P026,C019,Chennai DC,127,267554.71
SO002653,2025-04-20,P026,C009,Bengaluru DC,122,257021.06
SO002654,2025-04-27,P026,C003,Pune DC,114,240167.22
SO002655,2025-04-21,P026,C038,Chennai DC,100,210673.0
SO002656,2025-04-24,P026,C035,Pune DC,91,191712.43
SO002657,2025-04-30,P026,C015,Bengaluru DC,115,242273.95
SO002658,2025-05-01,P026,C006,Bengaluru DC,129,271768.17
SO002659,2025-05-02,P026,C038,Chennai DC,137,288622.01
SO002660,2025-05-07,P026,C031,Pune DC,179,377104.67
SO002661,2025-05-09,P026,C030,Pune DC,162,341290.26
SO002662,2025-05-14,P026,C017,Pune DC,124,261234.52
SO002663,2025-05-15,P026,C036,Pune DC,128,269661.44
SO002664,2025-05-14,P026,C028,Bengaluru DC,124,261234.52
SO002665,2025-05-19,P026,C012,Bengaluru DC,345,726821.85
SO002666,2025-05-30,P026,C010,Pune DC,171,360250.83
SO002667,2025-05-27,P026,C005,Chennai DC,173,364464.29
SO002668,2025-06-08,P026,C033,Pune DC,346,728928.58
SO002669,2025-06-09,P026,C039,Chennai DC,160,337076.8
SO002670,2025-06-15,P026,C008,Bengaluru DC,163,343396.99
SO002671,2025-06-20,P026,C009,Bengaluru DC,161,339183.53
SO002672,2025-06-18,P026,C016,Pune DC,157,330756.61
SO002673,2025-06-24,P026,C009,Bengaluru DC,117,246487.41
SO002674,2025-06-24,P026,C035,Pune DC,97,204352.81
SO002675,2025-06-23,P026,C030,Pune DC,108,227526.84
SO002676,2025-07-05,P026,C010,Pune DC,298,627805.54
SO002677,2025-07-09,P026,C038,Chennai DC,295,621485.35
SO002678,2025-07-20,P026,C038,Chennai DC,86,181178.78
SO002679,2025-07-20,P026,C038,Chennai DC,92,193819.16
SO002680,2025-07-19,P026,C018,Pune DC,100,210673.0
SO002681,2025-07-27,P026,C032,Bengaluru DC,276,581457.48
SO002682,2025-08-01,P026,C037,Chennai DC,252,530895.96
SO002683,2025-08-06,P026,C038,Chennai DC,134,282301.82
SO002684,2025-08-10,P026,C012,Bengaluru DC,110,231740.3
SO002685,2025-08-12,P026,C025,Pune DC,234,492974.82
SO002686,2025-08-22,P026,C021,Pune DC,248,522469.04
SO002687,2025-08-31,P026,C007,Bengaluru DC,110,231740.3
SO002688,2025-08-30,P026,C021,Pune DC,114,240167.22
SO002689,2025-09-03,P026,C025,Pune DC,62,130617.26
SO002690,2025-09-05,P026,C017,Pune DC,69,145364.37
SO002691,2025-09-01,P026,C021,Pune DC,71,149577.83
SO002692,2025-09-13,P026,C031,Pune DC,80,168538.4
SO002693,2025-09-10,P026,C030,Pune DC,71,149577.83
SO002694,2025-09-12,P026,C035,Pune DC,59,124297.07
SO002695,2025-09-16,P026,C003,Pune DC,68,143257.64
SO002696,2025-09-19,P026,C033,Pune DC,72,151684.56
SO002697,2025-09-16,P026,C036,Pune DC,76,160111.48
SO002698,2025-09-26,P026,C020,Pune DC,94,198032.62
SO002699,2025-09-24,P026,C002,Pune DC,128,269661.44
SO002700,2025-10-02,P026,C010,Pune DC,197,415025.81
SO002701,2025-10-06,P026,C035,Pune DC,204,429772.92
SO002702,2025-10-14,P026,C037,Chennai DC,205,431879.65
SO002703,2025-10-21,P026,C040,Chennai DC,66,139044.18
SO002704,2025-10-20,P026,C004,Pune DC,74,155898.02
SO002705,2025-10-24,P026,C028,Bengaluru DC,68,143257.64
SO002706,2025-10-27,P026,C005,Chennai DC,84,176965.32
SO002707,2025-10-29,P026,C017,Pune DC,101,212779.73
SO002708,2025-11-04,P026,C032,Bengaluru DC,75,158004.75
SO002709,2025-11-09,P026,C014,Bengaluru DC,66,139044.18
SO002710,2025-11-04,P026,C007,Bengaluru DC,78,164324.94
SO002711,2025-11-15,P026,C035,Pune DC,111,233847.03
SO002712,2025-11-11,P026,C036,Pune DC,118,248594.14
SO002713,2025-11-17,P026,C025,Pune DC,117,246487.41
SO002714,2025-11-17,P026,C027,Chennai DC,117,246487.41
SO002715,2025-11-28,P026,C014,Bengaluru DC,234,492974.82
SO002716,2025-12-02,P026,C019,Chennai DC,78,164324.94
SO002717,2025-12-07,P026,C025,Pune DC,73,153791.29
SO002718,2025-12-01,P026,C014,Bengaluru DC,79,166431.67
SO002719,2025-12-14,P026,C014,Bengaluru DC,70,147471.1
SO002720,2025-12-10,P026,C026,Chennai DC,87,183285.51
SO002721,2025-12-08,P026,C016,Pune DC,79,166431.67
SO002722,2025-12-20,P026,C015,Bengaluru DC,146,307582.58
SO002723,2025-12-20,P026,C035,Pune DC,131,275981.63
SO002724,2025-12-26,P026,C040,Chennai DC,157,330756.61
SO002725,2025-12-22,P026,C032,Bengaluru DC,170,358144.1
SO002726,2025-12-31,P026,C010,Pune DC,139,292835.47
SO002727,2025-12-31,P026,C003,Pune DC,154,324436.42
SO002728,2025-01-07,P027,C020,Pune DC,29,95403.33
SO002729,2025-01-16,P027,C032,Bengaluru DC,6,19738.62
SO002730,2025-01-19,P027,C014,Bengaluru DC,5,16448.85
SO002731,2025-01-18,P027,C017,Pune DC,6,19738.62
SO002732,2025-01-25,P027,C012,Bengaluru DC,12,39477.24
SO002733,2025-01-22,P027,C020,Pune DC,14,46056.78
SO002734,2025-02-01,P027,C040,Chennai DC,28,92113.56
SO002735,2025-02-08,P027,C027,Chennai DC,7,23028.39
SO002736,2025-02-07,P027,C001,Bengaluru DC,9,29607.93
SO002737,2025-02-09,P027,C017,Pune DC,6,19738.62
SO002738,2025-02-11,P027,C006,Bengaluru DC,7,23028.39
SO002739,2025-02-15,P027,C016,Pune DC,14,46056.78
SO002740,2025-02-23,P027,C035,Pune DC,8,26318.16
SO002741,2025-02-18,P027,C001,Bengaluru DC,7,23028.39
SO002742,2025-02-20,P027,C017,Pune DC,6,19738.62
SO002743,2025-03-01,P027,C039,Chennai DC,7,23028.39
SO002744,2025-03-01,P027,C013,Chennai DC,12,39477.24
SO002745,2025-03-04,P027,C019,Chennai DC,11,36187.47
SO002746,2025-03-04,P027,C015,Bengaluru DC,11,36187.47
SO002747,2025-03-10,P027,C018,Pune DC,7,23028.39
SO002748,2025-03-15,P027,C005,Chennai DC,9,29607.93
SO002749,2025-03-14,P027,C011,Chennai DC,11,36187.47
SO002750,2025-03-23,P027,C027,Chennai DC,10,32897.7
SO002751,2025-03-23,P027,C014,Bengaluru DC,10,32897.7
SO002752,2025-03-24,P027,C016,Pune DC,12,39477.24
SO002753,2025-03-25,P027,C025,Pune DC,8,26318.16
SO002754,2025-03-28,P027,C033,Pune DC,4,13159.08
SO002755,2025-04-06,P027,C031,Pune DC,7,23028.39
SO002756,2025-04-04,P027,C028,Bengaluru DC,17,55926.09
SO002757,2025-04-12,P027,C033,Pune DC,22,72374.94
SO002758,2025-04-14,P027,C005,Chennai DC,3,9869.31
SO002759,2025-04-17,P027,C016,Pune DC,6,19738.62
SO002760,2025-04-15,P027,C035,Pune DC,9,29607.93
SO002761,2025-04-26,P027,C003,Pune DC,14,46056.78
SO002762,2025-04-21,P027,C025,Pune DC,13,42767.01
SO002763,2025-04-30,P027,C013,Chennai DC,17,55926.09
SO002764,2025-05-06,P027,C035,Pune DC,11,36187.47
SO002765,2025-05-10,P027,C039,Chennai DC,9,29607.93
SO002766,2025-05-18,P027,C005,Chennai DC,26,85534.02
SO002767,2025-05-24,P027,C015,Bengaluru DC,6,19738.62
SO002768,2025-05-24,P027,C030,Pune DC,6,19738.62
SO002769,2025-05-24,P027,C013,Chennai DC,9,29607.93
SO002770,2025-05-29,P027,C040,Chennai DC,7,23028.39
SO002771,2025-05-26,P027,C009,Bengaluru DC,11,36187.47
SO002772,2025-06-03,P027,C030,Pune DC,9,29607.93
SO002773,2025-06-03,P027,C020,Pune DC,5,16448.85
SO002774,2025-06-09,P027,C040,Chennai DC,12,39477.24
SO002775,2025-06-11,P027,C032,Bengaluru DC,7,23028.39
SO002776,2025-06-11,P027,C012,Bengaluru DC,12,39477.24
SO002777,2025-06-21,P027,C038,Chennai DC,26,85534.02
SO002778,2025-06-23,P027,C037,Chennai DC,20,65795.4
SO002779,2025-07-03,P027,C005,Chennai DC,9,29607.93
SO002780,2025-07-05,P027,C040,Chennai DC,6,19738.62
SO002781,2025-07-08,P027,C028,Bengaluru DC,6,19738.62
SO002782,2025-07-10,P027,C017,Pune DC,10,32897.7
SO002783,2025-07-17,P027,C009,Bengaluru DC,7,23028.39
SO002784,2025-07-16,P027,C030,Pune DC,10,32897.7
SO002785,2025-07-24,P027,C023,Bengaluru DC,6,19738.62
SO002786,2025-07-21,P027,C023,Bengaluru DC,4,13159.08
SO002787,2025-07-27,P027,C030,Pune DC,5,16448.85
SO002788,2025-08-03,P027,C003,Pune DC,9,29607.93
SO002789,2025-08-03,P027,C007,Bengaluru DC,10,32897.7
SO002790,2025-08-09,P027,C028,Bengaluru DC,4,13159.08
SO002791,2025-08-10,P027,C001,Bengaluru DC,4,13159.08
SO002792,2025-08-09,P027,C032,Bengaluru DC,2,6579.54
SO002793,2025-08-12,P027,C001,Bengaluru DC,13,42767.01
SO002794,2025-08-18,P027,C009,Bengaluru DC,3,9869.31
SO002795,2025-08-24,P027,C012,Bengaluru DC,5,16448.85
SO002796,2025-08-27,P027,C037,Chennai DC,9,29607.93
SO002797,2025-09-03,P027,C036,Pune DC,18,59215.86
SO002798,2025-09-08,P027,C010,Pune DC,5,16448.85
SO002799,2025-09-08,P027,C027,Chennai DC,13,42767.01
SO002800,2025-09-16,P027,C018,Pune DC,6,19738.62
SO002801,2025-09-18,P027,C006,Bengaluru DC,4,13159.08
SO002802,2025-09-27,P027,C034,Pune DC,10,32897.7
SO002803,2025-10-03,P027,C015,Bengaluru DC,13,42767.01
SO002804,2025-10-08,P027,C011,Chennai DC,17,55926.09
SO002805,2025-10-17,P027,C010,Pune DC,6,19738.62
SO002806,2025-10-16,P027,C006,Bengaluru DC,5,16448.85
SO002807,2025-10-18,P027,C023,Bengaluru DC,7,23028.39
SO002808,2025-10-23,P027,C032,Bengaluru DC,11,36187.47
SO002809,2025-10-28,P027,C023,Bengaluru DC,4,13159.08
SO002810,2025-10-31,P027,C025,Pune DC,6,19738.62
SO002811,2025-10-30,P027,C021,Pune DC,4,13159.08
SO002812,2025-11-03,P027,C025,Pune DC,6,19738.62
SO002813,2025-11-12,P027,C033,Pune DC,18,59215.86
SO002814,2025-11-18,P027,C039,Chennai DC,13,42767.01
SO002815,2025-11-29,P027,C023,Bengaluru DC,14,46056.78
SO002816,2025-11-28,P027,C012,Bengaluru DC,2,6579.54
SO002817,2025-12-06,P027,C013,Chennai DC,6,19738.62
SO002818,2025-12-05,P027,C011,Chennai DC,3,9869.31
SO002819,2025-12-13,P027,C007,Bengaluru DC,6,19738.62
SO002820,2025-12-10,P027,C029,Chennai DC,7,23028.39
SO002821,2025-12-16,P027,C003,Pune DC,5,16448.85
SO002822,2025-12-15,P027,C033,Pune DC,8,26318.16
SO002823,2025-12-25,P027,C030,Pune DC,16,52636.32
SO002824,2026-01-02,P027,C036,Pune DC,5,16448.85
SO002825,2026-01-04,P027,C009,Bengaluru DC,5,16448.85
SO002826,2026-01-01,P027,C026,Chennai DC,4,13159.08
SO002827,2025-01-06,P028,C011,Chennai DC,105,424813.2
SO002828,2025-01-13,P028,C036,Pune DC,57,230612.88
SO002829,2025-01-16,P028,C040,Chennai DC,50,202292.0
SO002830,2025-01-22,P028,C001,Bengaluru DC,89,360079.76
SO002831,2025-02-01,P028,C011,Chennai DC,25,101146.0
SO002832,2025-01-31,P028,C021,Pune DC,31,125421.04
SO002833,2025-01-30,P028,C011,Chennai DC,37,149696.08
SO002834,2025-02-03,P028,C019,Chennai DC,96,388400.64
SO002835,2025-02-11,P028,C011,Chennai DC,100,404584.0
SO002836,2025-02-22,P028,C040,Chennai DC,103,416721.52
SO002837,2025-02-24,P028,C024,Pune DC,50,202292.0
SO002838,2025-02-27,P028,C032,Bengaluru DC,56,226567.04
SO002839,2025-03-05,P028,C032,Bengaluru DC,116,469317.44
SO002840,2025-03-13,P028,C031,Pune DC,47,190154.48
SO002841,2025-03-13,P028,C004,Pune DC,52,210383.68
SO002842,2025-03-19,P028,C001,Bengaluru DC,34,137558.56
SO002843,2025-03-17,P028,C026,Chennai DC,31,125421.04
SO002844,2025-03-22,P028,C020,Pune DC,37,149696.08
SO002845,2025-03-27,P028,C004,Pune DC,38,153741.92
SO002846,2025-03-25,P028,C035,Pune DC,32,129466.88
SO002847,2025-03-26,P028,C004,Pune DC,32,129466.88
SO002848,2025-04-02,P028,C028,Bengaluru DC,68,275117.12
SO002849,2025-04-01,P028,C024,Pune DC,59,238704.56
SO002850,2025-04-07,P028,C037,Chennai DC,60,242750.4
SO002851,2025-04-09,P028,C031,Pune DC,48,194200.32
SO002852,2025-04-17,P028,C015,Bengaluru DC,58,234658.72
SO002853,2025-04-16,P028,C003,Pune DC,59,238704.56
SO002854,2025-04-27,P028,C038,Chennai DC,113,457179.92
SO002855,2025-05-02,P028,C008,Bengaluru DC,44,178016.96
SO002856,2025-04-28,P028,C011,Chennai DC,50,202292.0
SO002857,2025-05-11,P028,C029,Chennai DC,99,400538.16
SO002858,2025-05-17,P028,C037,Chennai DC,30,121375.2
SO002859,2025-05-12,P028,C027,Chennai DC,33,133512.72
SO002860,2025-05-12,P028,C033,Pune DC,34,137558.56
SO002861,2025-05-21,P028,C040,Chennai DC,41,165879.44
SO002862,2025-05-25,P028,C026,Chennai DC,32,129466.88
SO002863,2025-05-23,P028,C006,Bengaluru DC,40,161833.6
SO002864,2025-06-01,P028,C038,Chennai DC,50,202292.0
SO002865,2025-05-30,P028,C004,Pune DC,58,234658.72
SO002866,2025-06-06,P028,C019,Chennai DC,82,331758.88
SO002867,2025-06-15,P028,C028,Bengaluru DC,91,368171.44
SO002868,2025-06-22,P028,C022,Bengaluru DC,61,246796.24
SO002869,2025-06-20,P028,C032,Bengaluru DC,49,198246.16
SO002870,2025-06-27,P028,C040,Chennai DC,50,202292.0
SO002871,2025-06-28,P028,C037,Chennai DC,47,190154.48
SO002872,2025-07-04,P028,C022,Bengaluru DC,58,234658.72
SO002873,2025-07-01,P028,C009,Bengaluru DC,44,178016.96
SO002874,2025-07-09,P028,C030,Pune DC,32,129466.88
SO002875,2025-07-07,P028,C029,Chennai DC,49,198246.16
SO002876,2025-07-20,P028,C005,Chennai DC,41,165879.44
SO002877,2025-07-19,P028,C006,Bengaluru DC,53,214429.52
SO002878,2025-07-25,P028,C035,Pune DC,83,335804.72
SO002879,2025-08-01,P028,C017,Pune DC,21,84962.64
SO002880,2025-08-03,P028,C025,Pune DC,27,109237.68
SO002881,2025-08-01,P028,C017,Pune DC,29,117329.36
SO002882,2025-08-08,P028,C007,Bengaluru DC,34,137558.56
SO002883,2025-08-05,P028,C017,Pune DC,13,52595.92
SO002884,2025-08-04,P028,C029,Chennai DC,31,125421.04
SO002885,2025-08-12,P028,C019,Chennai DC,37,149696.08
SO002886,2025-08-12,P028,C026,Chennai DC,37,149696.08
SO002887,2025-08-24,P028,C029,Chennai DC,67,271071.28
SO002888,2025-08-26,P028,C033,Pune DC,70,283208.8
SO002889,2025-09-04,P028,C002,Pune DC,86,347942.24
SO002890,2025-09-13,P028,C001,Bengaluru DC,81,327713.04
SO002891,2025-09-16,P028,C029,Chennai DC,41,165879.44
SO002892,2025-09-21,P028,C028,Bengaluru DC,36,145650.24
SO002893,2025-09-23,P028,C018,Pune DC,25,101146.0
SO002894,2025-09-28,P028,C034,Pune DC,27,109237.68
SO002895,2025-09-26,P028,C008,Bengaluru DC,28,113283.52
SO002896,2025-10-01,P028,C010,Pune DC,29,117329.36
SO002897,2025-10-04,P028,C023,Bengaluru DC,27,109237.68
SO002898,2025-10-06,P028,C009,Bengaluru DC,72,291300.48
SO002899,2025-10-17,P028,C030,Pune DC,28,113283.52
SO002900,2025-10-16,P028,C028,Bengaluru DC,34,137558.56
SO002901,2025-10-22,P028,C039,Chennai DC,24,97100.16
SO002902,2025-10-26,P028,C012,Bengaluru DC,18,72825.12
SO002903,2025-10-22,P028,C005,Chennai DC,18,72825.12
SO002904,2025-10-30,P028,C029,Chennai DC,22,89008.48
SO002905,2025-11-02,P028,C015,Bengaluru DC,26,105191.84
SO002906,2025-10-27,P028,C022,Bengaluru DC,15,60687.6
SO002907,2025-11-07,P028,C011,Chennai DC,22,89008.48
SO002908,2025-11-07,P028,C007,Bengaluru DC,20,80916.8
SO002909,2025-11-07,P028,C001,Bengaluru DC,31,125421.04
SO002910,2025-11-10,P028,C018,Pune DC,43,173971.12
SO002911,2025-11-13,P028,C021,Pune DC,29,117329.36
SO002912,2025-11-18,P028,C033,Pune DC,68,275117.12
SO002913,2025-11-28,P028,C023,Bengaluru DC,24,97100.16
SO002914,2025-11-28,P028,C001,Bengaluru DC,23,93054.32
SO002915,2025-11-30,P028,C039,Chennai DC,17,68779.28
SO002916,2025-12-01,P028,C025,Pune DC,72,291300.48
SO002917,2025-12-14,P028,C020,Pune DC,30,121375.2
SO002918,2025-12-08,P028,C009,Bengaluru DC,20,80916.8
SO002919,2025-12-14,P028,C019,Chennai DC,33,133512.72
SO002920,2025-12-21,P028,C038,Chennai DC,46,186108.64
SO002921,2025-12-19,P028,C040,Chennai DC,40,161833.6
SO002922,2025-12-25,P028,C035,Pune DC,42,169925.28
SO002923,2025-12-24,P028,C009,Bengaluru DC,42,169925.28
SO002924,2026-01-03,P028,C022,Bengaluru DC,42,169925.28
SO002925,2026-01-01,P028,C008,Bengaluru DC,41,165879.44
SO002926,2025-01-10,P029,C016,Pune DC,24,25296.96
SO002927,2025-01-09,P029,C019,Chennai DC,30,31621.2
SO002928,2025-01-06,P029,C019,Chennai DC,29,30567.16
SO002929,2025-01-15,P029,C037,Chennai DC,84,88539.36
SO002930,2025-01-21,P029,C017,Pune DC,51,53756.04
SO002931,2025-01-24,P029,C029,Chennai DC,47,49539.88
SO002932,2025-02-01,P029,C014,Bengaluru DC,39,41107.56
SO002933,2025-02-01,P029,C021,Pune DC,28,29513.12
SO002934,2025-01-30,P029,C007,Bengaluru DC,35,36891.4
SO002935,2025-02-06,P029,C019,Chennai DC,98,103295.92
SO002936,2025-02-15,P029,C011,Chennai DC,55,57972.2
SO002937,2025-02-11,P029,C039,Chennai DC,51,53756.04
SO002938,2025-02-22,P029,C033,Pune DC,112,118052.48
SO002939,2025-02-26,P029,C016,Pune DC,50,52702.0
SO002940,2025-02-26,P029,C037,Chennai DC,55,57972.2
SO002941,2025-03-05,P029,C019,Chennai DC,115,121214.6
SO002942,2025-03-12,P029,C006,Bengaluru DC,54,56918.16
SO002943,2025-03-12,P029,C002,Pune DC,49,51647.96
SO002944,2025-03-23,P029,C001,Bengaluru DC,54,56918.16
SO002945,2025-03-22,P029,C026,Chennai DC,44,46377.76
SO002946,2025-03-24,P029,C027,Chennai DC,39,41107.56
SO002947,2025-03-30,P029,C006,Bengaluru DC,31,32675.24
SO002948,2025-03-25,P029,C028,Bengaluru DC,34,35837.36
SO002949,2025-04-02,P029,C017,Pune DC,98,103295.92
SO002950,2025-04-10,P029,C001,Bengaluru DC,47,49539.88
SO002951,2025-04-13,P029,C004,Pune DC,30,31621.2
SO002952,2025-04-13,P029,C010,Pune DC,41,43215.64
SO002953,2025-04-16,P029,C003,Pune DC,55,57972.2
SO002954,2025-04-19,P029,C019,Chennai DC,44,46377.76
SO002955,2025-04-25,P029,C005,Chennai DC,53,55864.12
SO002956,2025-04-26,P029,C040,Chennai DC,60,63242.4
SO002957,2025-04-29,P029,C016,Pune DC,118,124376.72
SO002958,2025-05-06,P029,C023,Bengaluru DC,55,57972.2
SO002959,2025-05-11,P029,C008,Bengaluru DC,43,45323.72
SO002960,2025-05-17,P029,C036,Pune DC,45,47431.8
SO002961,2025-05-15,P029,C024,Pune DC,62,65350.48
SO002962,2025-05-25,P029,C037,Chennai DC,36,37945.44
SO002963,2025-05-21,P029,C018,Pune DC,38,40053.52
SO002964,2025-05-25,P029,C010,Pune DC,44,46377.76
SO002965,2025-05-30,P029,C016,Pune DC,97,102241.88
SO002966,2025-06-02,P029,C003,Pune DC,107,112782.28
SO002967,2025-06-14,P029,C013,Chennai DC,52,54810.08
SO002968,2025-06-13,P029,C035,Pune DC,47,49539.88
SO002969,2025-06-17,P029,C012,Bengaluru DC,32,33729.28
SO002970,2025-06-22,P029,C036,Pune DC,53,55864.12
SO002971,2025-06-27,P029,C016,Pune DC,30,31621.2
SO002972,2025-06-23,P029,C012,Bengaluru DC,33,34783.32
SO002973,2025-06-24,P029,C027,Chennai DC,26,27405.04
SO002974,2025-07-06,P029,C020,Pune DC,94,99079.76
SO002975,2025-07-13,P029,C025,Pune DC,98,103295.92
SO002976,2025-07-15,P029,C033,Pune DC,72,75890.88
SO002977,2025-07-24,P029,C027,Chennai DC,91,95917.64
SO002978,2025-07-30,P029,C040,Chennai DC,87,91701.48
SO002979,2025-08-05,P029,C012,Bengaluru DC,28,29513.12
SO002980,2025-08-06,P029,C036,Pune DC,36,37945.44
SO002981,2025-08-06,P029,C018,Pune DC,31,32675.24
SO002982,2025-08-15,P029,C001,Bengaluru DC,41,43215.64
SO002983,2025-08-14,P029,C006,Bengaluru DC,38,40053.52
SO002984,2025-08-18,P029,C004,Pune DC,21,22134.84
SO002985,2025-08-23,P029,C004,Pune DC,27,28459.08
SO002986,2025-08-18,P029,C035,Pune DC,25,26351.0
SO002987,2025-08-27,P029,C005,Chennai DC,83,87485.32
SO002988,2025-09-05,P029,C003,Pune DC,38,40053.52
SO002989,2025-09-04,P029,C026,Chennai DC,37,38999.48
SO002990,2025-09-14,P029,C026,Chennai DC,80,84323.2
SO002991,2025-09-19,P029,C012,Bengaluru DC,38,40053.52
SO002992,2025-09-19,P029,C016,Pune DC,40,42161.6
SO002993,2025-09-24,P029,C006,Bengaluru DC,41,43215.64
SO002994,2025-09-23,P029,C034,Pune DC,37,38999.48
SO002995,2025-10-04,P029,C002,Pune DC,37,38999.48
SO002996,2025-10-05,P029,C029,Chennai DC,34,35837.36
SO002997,2025-10-06,P029,C008,Bengaluru DC,19,20026.76
SO002998,2025-10-08,P029,C027,Chennai DC,16,16864.64
SO002999,2025-10-06,P029,C026,Chennai DC,25,26351.0
SO003000,2025-10-13,P029,C035,Pune DC,41,43215.64
SO003001,2025-10-14,P029,C007,Bengaluru DC,33,34783.32
SO003002,2025-10-26,P029,C008,Bengaluru DC,26,27405.04
SO003003,2025-10-21,P029,C002,Pune DC,26,27405.04
SO003004,2025-10-26,P029,C012,Bengaluru DC,14,14756.56
SO003005,2025-11-01,P029,C020,Pune DC,63,66404.52
SO003006,2025-11-08,P029,C003,Pune DC,70,73782.8
SO003007,2025-11-12,P029,C008,Bengaluru DC,64,67458.56
SO003008,2025-11-20,P029,C009,Bengaluru DC,28,29513.12
SO003009,2025-11-21,P029,C038,Chennai DC,21,22134.84
SO003010,2025-11-17,P029,C009,Bengaluru DC,24,25296.96
SO003011,2025-11-24,P029,C023,Bengaluru DC,19,20026.76
SO003012,2025-11-27,P029,C002,Pune DC,28,29513.12
SO003013,2025-11-25,P029,C038,Chennai DC,28,29513.12
SO003014,2025-12-02,P029,C004,Pune DC,21,22134.84
SO003015,2025-12-05,P029,C002,Pune DC,33,34783.32
SO003016,2025-12-07,P029,C015,Bengaluru DC,33,34783.32
SO003017,2025-12-09,P029,C017,Pune DC,76,80107.04
SO003018,2025-12-19,P029,C037,Chennai DC,45,47431.8
SO003019,2025-12-21,P029,C006,Bengaluru DC,31,32675.24
SO003020,2025-12-27,P029,C002,Pune DC,41,43215.64
SO003021,2025-12-27,P029,C020,Pune DC,43,45323.72
SO003022,2025-12-31,P029,C033,Pune DC,33,34783.32
SO003023,2026-01-01,P029,C039,Chennai DC,38,40053.52
SO003024,2026-01-01,P029,C024,Pune DC,30,31621.2
SO003025,2025-01-09,P030,C002,Pune DC,22,74255.94
SO003026,2025-01-08,P030,C029,Chennai DC,24,81006.48
SO003027,2025-01-16,P030,C026,Chennai DC,40,135010.8
SO003028,2025-01-25,P030,C036,Pune DC,21,70880.67
SO003029,2025-01-24,P030,C008,Bengaluru DC,23,77631.21
SO003030,2025-01-30,P030,C008,Bengaluru DC,15,50629.05
SO003031,2025-01-31,P030,C039,Chennai DC,19,64130.13
SO003032,2025-01-27,P030,C016,Pune DC,19,64130.13
SO003033,2025-02-07,P030,C012,Bengaluru DC,52,175514.04
SO003034,2025-02-16,P030,C016,Pune DC,15,50629.05
SO003035,2025-02-16,P030,C028,Bengaluru DC,11,37127.97
SO003036,2025-02-12,P030,C032,Bengaluru DC,14,47253.78
SO003037,2025-02-22,P030,C001,Bengaluru DC,22,74255.94
SO003038,2025-02-21,P030,C019,Chennai DC,19,64130.13
SO003039,2025-02-21,P030,C032,Bengaluru DC,17,57379.59
SO003040,2025-02-26,P030,C014,Bengaluru DC,25,84381.75
SO003041,2025-03-01,P030,C015,Bengaluru DC,27,91132.29
SO003042,2025-03-06,P030,C004,Pune DC,46,155262.42
SO003043,2025-03-12,P030,C004,Pune DC,53,178889.31
SO003044,2025-03-22,P030,C039,Chennai DC,26,87757.02
SO003045,2025-03-19,P030,C011,Chennai DC,21,70880.67
SO003046,2025-03-26,P030,C007,Bengaluru DC,21,70880.67
SO003047,2025-03-29,P030,C013,Chennai DC,27,91132.29
SO003048,2025-04-05,P030,C004,Pune DC,24,81006.48
SO003049,2025-04-02,P030,C004,Pune DC,9,30377.43
SO003050,2025-04-01,P030,C037,Chennai DC,17,57379.59
SO003051,2025-04-11,P030,C007,Bengaluru DC,56,189015.12
SO003052,2025-04-14,P030,C006,Bengaluru DC,60,202516.2
SO003053,2025-04-24,P030,C013,Chennai DC,23,77631.21
SO003054,2025-04-26,P030,C019,Chennai DC,16,54004.32
SO003055,2025-04-23,P030,C034,Pune DC,17,57379.59
SO003056,2025-04-29,P030,C002,Pune DC,23,77631.21
SO003057,2025-05-03,P030,C017,Pune DC,20,67505.4
SO003058,2025-04-28,P030,C003,Pune DC,20,67505.4
SO003059,2025-05-08,P030,C017,Pune DC,16,54004.32
SO003060,2025-05-07,P030,C028,Bengaluru DC,25,84381.75
SO003061,2025-05-07,P030,C030,Pune DC,23,77631.21
SO003062,2025-05-15,P030,C035,Pune DC,33,111383.91
SO003063,2025-05-15,P030,C019,Chennai DC,26,87757.02
SO003064,2025-05-19,P030,C022,Bengaluru DC,16,54004.32
SO003065,2025-05-23,P030,C008,Bengaluru DC,18,60754.86
SO003066,2025-05-24,P030,C005,Chennai DC,21,70880.67
